event_index,malicious,detection,event_time,title,description,remediation_actions
508,True,CredentialsFromPasswordStores,2025-02-23T04:00:04Z,Unauthorized Access to secretPassword Secret,"An IAM user 'HarunG1' accessed the 'secretPassword' secret in Secrets Manager at 04:00:04 UTC, outside usual working hours (08:00-23:00). The responseElements is null, indicating successful access. According to detection rules, this is considered malicious as only AWSService users should access this secret.",Immediately review and revoke the IAM user's access permissions to Secrets Manager. Rotate the secretPassword credentials. Investigate the user's activities and verify if this access was authorized. Implement stricter access controls and monitoring for secret access outside usual working hours.
510,True,CredentialsFromPasswordStores,2025-02-23T17:00:04Z,Unauthorized Access to secretPassword in Secrets Manager,"IAM user HarunG1 accessed the secret value 'secretPassword' successfully at 2025-02-23T17:00:04Z. According to detection rules, only AWSService users are allowed to access this secret. This access is considered malicious.",Immediately revoke the credentials of user HarunG1. Review and audit all accesses to Secrets Manager for unauthorized activity. Rotate the secret 'secretPassword' to prevent further unauthorized use. Implement stricter access controls and monitoring on secrets.
512,True,CredentialsFromPasswordStores,2025-02-23T01:00:04Z,Unauthorized Access to Secret Password,IAM user HarunG1 accessed the secretPassword value stored in Secrets Manager successfully outside usual working hours (08:00 to 23:00). This access is considered malicious as only AWSService users are allowed to access this secret.,Review the user's permissions and revoke unauthorized access to secrets. Rotate the secretPassword immediately to prevent further misuse. Monitor further access attempts and consider enforcing stricter access policies.
513,True,CredentialsFromPasswordStores,2025-02-23T19:00:03Z,Unauthorized Access to secretPassword in Secrets Manager,An IAM user 'HarunG1' accessed the 'secretPassword' secret in Secrets Manager successfully (responseElements is null indicates success). This matches the detection rule for CredentialsFromPasswordStores indicating potential credential compromise.,Immediately review the access permissions for the IAM user 'HarunG1'. Rotate the secret 'secretPassword' to invalidate the accessed credentials. Enable multi-factor authentication (MFA) for the user. Monitor further access to sensitive secrets and audit logs for suspicious activities.
515,True,CredentialsFromPasswordStores,2025-02-23T16:00:03Z,Unauthorized Access to Secret Password,An IAM user 'HarunG1' accessed the secret 'secretPassword' successfully. Access to this secret is only allowed for AWSService users. This indicates a potential compromise or misuse of credentials.,Immediately review and rotate the secret 'secretPassword'. Audit IAM user permissions and restrict access to sensitive secrets. Investigate the activity source and ensure no further unauthorized access occurs.
516,True,CredentialsFromPasswordStores,2025-02-23T06:00:03Z,Access to secretPassword value in Secrets Manager,An IAM user 'HarunG1' accessed the secret value 'secretPassword' in Secrets Manager successfully (responseElements is null indicating success). This matches the detection condition for CredentialsFromPasswordStores.,Verify the legitimacy of this access with the user. Rotate the secretPassword immediately if this access was unauthorized. Review IAM policies to restrict access to sensitive secrets only to necessary users or services.
518,True,CredentialsFromPasswordStores,2025-02-23T03:00:04Z,Unauthorized Access to Secret Password,"An IAM user 'HarunG1' accessed the secret value 'secretPassword' successfully at 03:00:04 UTC, which is outside usual working hours and only AWSService user is allowed to access this secret. This indicates potential unauthorized credential access.",Immediately review and revoke the credentials of user 'HarunG1'. Rotate the secret 'secretPassword' to prevent further unauthorized access. Audit all accesses to secrets manager and implement stricter access controls and monitoring.
520,True,CredentialsFromPasswordStores,2025-02-23T18:00:04Z,Unauthorized Access to secretPassword in Secrets Manager,"An IAMUser named HarunG1 accessed the secretPassword value in Secrets Manager successfully (responseElements is null). According to the policy, only AWSService users are allowed to access secretPassword. This access by an IAMUser is considered malicious.",Immediately revoke or rotate the secretPassword credentials. Review and restrict IAMUser permissions to prevent unauthorized access to secrets. Audit all accesses to Secrets Manager and investigate any suspicious activities.
523,True,CredentialsFromPasswordStores,2025-02-23T02:00:03Z,Unauthorized Access to secretPassword Outside Usual Hours,Access to the secretPassword value in Secrets Manager was successful by IAMUser HarunG1 at 02:00:03 which is outside the usual working hours (08:00 to 23:00). This is considered suspicious and potentially malicious.,Verify the legitimacy of the access by user HarunG1. Review the user's permissions and access patterns. Consider rotating the secretPassword and monitoring for further unusual access attempts.
524,True,CredentialsFromPasswordStores,2025-02-23T20:00:03Z,Unauthorized Access to Secret Password,An IAM user 'HarunG1' successfully accessed the secret value of 'secretPassword' in AWS Secrets Manager. The responseElements is null indicating successful retrieval of the secret value. Access to secretPassword is restricted and such access is considered malicious unless performed by AWSService user.,Review the IAM user's permissions and access logs to confirm legitimacy. Rotate the secretPassword immediately to prevent unauthorized use. Implement stricter access controls and monitoring on secret management operations.
525,True,CredentialsFromPasswordStores,2025-02-23T13:00:04Z,Unauthorized Access to Secret Password,"An IAM user 'HarunG1' accessed the secret value 'secretPassword' in Secrets Manager successfully (responseElements is null indicates success). According to the rule, this is considered malicious unless the user is an AWSService user, which is not the case here.",Review the IAM user's permissions and access patterns. Rotate the secret 'secretPassword' immediately. Investigate the purpose of this access and confirm if it was authorized. Implement stricter access controls and monitoring on secret retrieval.
526,True,CredentialsFromPasswordStores,2025-02-23T21:00:03Z,Unauthorized Access to secretPassword in Secrets Manager,"An IAM user 'HarunG1' accessed the secret value 'secretPassword' in AWS Secrets Manager successfully, indicated by null responseElements, which matches the detection criteria for CredentialsFromPasswordStores attack.",Review the access permissions for the user 'HarunG1' and restrict access to sensitive secrets. Rotate the secret value 'secretPassword' immediately. Enable monitoring and alerting on secret access events. Consider implementing multi-factor authentication and least privilege access policies.
528,True,CredentialsFromPasswordStores,2025-02-15T00:00:04Z,Unauthorized Access to secretPassword in Secrets Manager,"An IAM user HarunG1 accessed the secret value 'secretPassword' stored in Secrets Manager successfully. According to the detection rule, only AWSService users are allowed to access this secret. This unauthorized access indicates potential credential compromise or misuse.",Immediately revoke the IAM user's access keys and credentials. Rotate the secretPassword in Secrets Manager. Review IAM policies and restrict access to sensitive secrets only to authorized AWSService roles. Monitor for any further unauthorized access attempts.
530,True,CredentialsFromPasswordStores,2025-02-15T16:00:04Z,Unauthorized Access to Secret Password,"IAM user 'HarunG1' accessed the secret 'secretPassword' successfully at 16:00 UTC. Access to 'secretPassword' is restricted to AWSService users only, indicating unauthorized credential access attempt.",Review IAM user 'HarunG1' permissions and restrict access to sensitive secrets. Rotate the secret 'secretPassword' immediately. Enable monitoring and alerting for secret access events.
531,True,CredentialsFromPasswordStores,2025-02-15T03:00:03Z,Unauthorized Access to Secret Password,"An IAM user HarunG1 accessed the secret value 'secretPassword' in AWS Secrets Manager successfully (responseElements is null indicates success). Access to 'secretPassword' is restricted to AWSService users only, so this access is considered malicious.",Immediately review the access permissions for the IAM user HarunG1. Rotate the secret 'secretPassword' to invalidate any compromised credentials. Enable detailed monitoring and alerting for Secrets Manager access. Consider implementing stricter IAM policies and multi-factor authentication (MFA) for sensitive operations.
532,True,CredentialsFromPasswordStores,2025-02-15T14:00:04Z,Access to secretPassword in Secrets Manager,"An IAM user 'HarunG1' accessed the secret value 'secretPassword' in AWS Secrets Manager successfully, which is considered a potential credential access event.","Verify the legitimacy of the access by user 'HarunG1'. If unauthorized, rotate the secret 'secretPassword' immediately and review IAM policies and access logs for further suspicious activities."
534,True,CredentialsFromPasswordStores,2025-02-15T23:00:04Z,Unauthorized Access to secretPassword,"IAM user 'HarunG1' accessed the secret value 'secretPassword' successfully at 23:00:04 UTC, which is outside the usual working hours and the secret is only allowed to be accessed by AWSService user. This access is considered malicious.",Immediately revoke the IAM user's access keys and permissions to Secrets Manager. Rotate the secret 'secretPassword' to prevent misuse. Conduct a full audit of the user's recent activities and monitor for any suspicious behavior.
536,True,CredentialsFromPasswordStores,2025-02-15T11:00:03Z,Unauthorized Access to secretPassword in Secrets Manager,"An IAM user 'HarunG1' accessed the secret value 'secretPassword' in Secrets Manager successfully. Access to this secret is only allowed for AWSService users, so this access is considered malicious.",Immediately revoke the user's access permissions to Secrets Manager. Rotate the secretPassword value. Investigate the user's activities and audit other accesses. Implement stricter access policies and monitoring for secrets.
538,True,CredentialsFromPasswordStores,2025-02-15T04:00:04Z,Unauthorized Access to secretPassword Outside Allowed Hours,"An IAM user 'HarunG1' accessed the secret 'secretPassword' in Secrets Manager successfully at 04:00:04 UTC, which is outside the usual working hours of 08:00 to 23:00. This access violates the allowed access policy and is considered malicious.",Immediately review and revoke the user's access permissions to Secrets Manager. Investigate the purpose of this access and check for any data exfiltration. Implement stricter monitoring and alerting on secret accesses outside business hours.
539,True,CredentialsFromPasswordStores,2025-02-15T20:00:04Z,Unauthorized Access to Secret Password,"The secret value 'secretPassword' stored in Secrets Manager was accessed successfully by user HarunG1. This is considered malicious as per detection rules unless accessed by AWSService user, which is not the case here.",Immediately review and revoke the credentials of the user HarunG1. Rotate the secret 'secretPassword' to prevent unauthorized use. Audit access logs for further suspicious activities. Implement stricter access control policies and monitor secret access continuously.
540,True,CredentialsFromPasswordStores,2025-02-15T22:00:03Z,Unauthorized Access to Secret Password,"An IAM user HarunG1 accessed the secret value 'secretPassword' in Secrets Manager successfully, which is considered a credential access event. According to detection rules, accessing 'secretPassword' with a null responseElements indicates successful retrieval, which is flagged as malicious unless accessed by AWSService user, which is not the case here.",Review the access permissions for the secret 'secretPassword' and restrict access to only authorized AWSService users. Investigate the activity of user HarunG1 for any suspicious behavior and consider rotating the secret if compromise is suspected.
542,True,CredentialsFromPasswordStores,2025-02-15T08:00:04Z,Unauthorized Access to secretPassword in Secrets Manager,User HarunG1 (IAMUser) accessed the secretPassword value in Secrets Manager successfully (responseElements is null) which is considered malicious as only AWSService user is allowed to access this secret.,Review and immediately revoke the credentials of user HarunG1. Rotate the secretPassword value in Secrets Manager. Audit all recent accesses to Secrets Manager for suspicious activity. Implement stricter IAM policies to restrict access to sensitive secrets.
544,True,CredentialsFromPasswordStores,2025-02-15T21:00:03Z,Unauthorized Access to secretPassword in Secrets Manager,"An IAM user 'HarunG1' accessed the secret value 'secretPassword' successfully in Secrets Manager. Access to 'secretPassword' is only allowed by AWSService user, so this access is considered unauthorized and malicious.",Immediately revoke the credentials of user 'HarunG1'. Rotate the secret 'secretPassword' to invalidate any compromised credentials. Review IAM policies and restrict access to secrets manager to only authorized AWSService users. Conduct a full audit for any other suspicious activities by this user.
546,True,CredentialsFromPasswordStores,2025-02-15T10:00:04Z,Unauthorized Access to secretPassword in Secrets Manager,"An IAM user 'HarunG1' accessed the secret value 'secretPassword' successfully, which is against the false positive rule that only AWSService users can access this secret. This indicates potential unauthorized credential access.",Immediately revoke 'HarunG1' user's access permissions to Secrets Manager. Rotate the secret 'secretPassword' to invalidate any compromised credentials. Review access policies and monitor for further suspicious activity.
547,True,CredentialsFromPasswordStores,2025-02-15T15:00:04Z,Access to secretPassword value in Secrets Manager,"An IAM user 'HarunG1' accessed the secret value 'secretPassword' in AWS Secrets Manager successfully, indicated by null responseElements. This matches the detection rule for CredentialsFromPasswordStores.","Verify the legitimacy of the access by user 'HarunG1'. If unauthorized, immediately revoke the user's credentials and rotate the secret 'secretPassword'. Enable enhanced monitoring and alerting on secret access. Review and tighten IAM policies to restrict secret access."
549,True,CredentialsFromPasswordStores,2025-02-15T02:00:04Z,Unauthorized Access to secretPassword Outside Allowed Hours,"An IAM user HarunG1 accessed the secretPassword value in Secrets Manager successfully at 02:00, which is outside the usual working hours (08:00-23:00). This is considered malicious activity.",Investigate the user's intent and access patterns. Consider revoking or rotating the accessed secret. Enforce stricter access controls and monitor secret access logs closely.
550,True,CredentialsFromPasswordStores,2025-02-15T06:00:04Z,Unauthorized Access to Secret Password,"An IAM user 'HarunG1' accessed the secret value 'secretPassword' in Secrets Manager successfully (responseElements is null indicates success). Access to this secret is restricted to AWSService users only, so this access is considered malicious.",Immediately revoke or rotate the secret 'secretPassword'. Review and restrict IAM policies to prevent unauthorized access to secrets. Investigate the user activity and consider disabling or auditing the user's credentials. Enable monitoring and alerts for secret access events.
551,True,CredentialsFromPasswordStores,2025-02-12T19:00:03Z,Access to secretPassword in Secrets Manager,"An IAM user 'HarunG1' accessed the secret value 'secretPassword' in AWS Secrets Manager successfully, indicated by null responseElements, which is considered a potential credential access attack as per detection rules.",Review the IAM user's permissions and activity. Verify if this access was authorized. Rotate the secretPassword immediately to prevent credential compromise. Enable monitoring and alerting on secret access events.
553,True,CredentialsFromPasswordStores,2025-02-12T18:00:04Z,Unauthorized Access to secretPassword in Secrets Manager,IAM user 'HarunG1' accessed the secret value 'secretPassword' in Secrets Manager successfully. This is suspicious because only AWSService users are allowed to access this secret. Such access may indicate credential compromise or misuse.,Immediately review and revoke the IAM user's permissions to access secrets. Rotate the secretPassword value to invalidate any potentially compromised credentials. Conduct a thorough security audit of the user's activities and investigate the source IP address for any anomalies.
556,True,CredentialsFromPasswordStores,2025-02-12T10:00:04Z,Unauthorized Access to secretPassword in Secrets Manager,"IAM user 'HarunG1' accessed the 'secretPassword' secret value in AWS Secrets Manager successfully. This access is considered malicious as the user is not AWSService, which is the only allowed entity to access this secret.",Immediately revoke or rotate the secretPassword credentials. Review and restrict IAM user 'HarunG1' permissions to prevent unauthorized access to sensitive secrets. Enable monitoring and alerting for secret access events. Conduct a security audit on all users accessing sensitive secrets.
558,True,CredentialsFromPasswordStores,2025-02-12T02:00:04Z,Unauthorized Access to secretPassword in Secrets Manager,An IAM user 'HarunG1' accessed the secret value 'secretPassword' successfully outside usual working hours (08:00-23:00). This access is considered malicious as only AWSService users are allowed to access 'secretPassword' and this is a direct access by an IAM user.,Immediately revoke the IAM user's permissions to access secrets manager secrets. Rotate the secret 'secretPassword' to prevent misuse. Investigate the purpose of this access and check for any further suspicious activities by this user. Implement stricter access control policies and enable monitoring alerts for secret access.
559,True,CredentialsFromPasswordStores,2025-02-12T20:00:04Z,Access to secretPassword value in Secrets Manager,"An IAM user 'HarunG1' accessed the 'secretPassword' secret value in Secrets Manager successfully, indicated by null responseElements. This matches the detection rule for CredentialsFromPasswordStores, which is considered malicious unless accessed by AWSService user.","Verify the legitimacy of this access by 'HarunG1'. If unauthorized, revoke the user's permissions to access secrets in Secrets Manager, rotate the secret 'secretPassword', and audit other accesses to sensitive secrets. Implement stricter access controls and monitoring for secret access."
561,True,CredentialsFromPasswordStores,2025-02-12T14:00:04Z,Unauthorized Access to secretPassword in Secrets Manager,"IAM user 'HarunG1' accessed the secret value 'secretPassword' in Secrets Manager successfully, which is not allowed as per false positive rules (only AWSService users can access). This indicates potential credential compromise or misuse.",Review the IAM user's permissions and access logs. Revoke any unauthorized access keys. Rotate the secretPassword immediately. Enable multi-factor authentication (MFA) for the user. Monitor for any further suspicious activity related to secret access.
563,True,CredentialsFromPasswordStores,2025-02-12T03:00:03Z,Unauthorized Access to secretPassword in Secrets Manager,"An IAM user 'HarunG1' accessed the secret value 'secretPassword' successfully, which is allowed only for AWSService user according to false positive rules. This indicates unauthorized access to sensitive credentials.",Immediately revoke the IAM user's access to Secrets Manager secrets. Rotate the secret 'secretPassword' to invalidate the compromised credentials. Review IAM policies and restrict access to sensitive secrets to only trusted AWSService roles. Conduct a security audit to investigate any further compromise.
565,True,CredentialsFromPasswordStores,2025-02-12T21:00:04Z,Unauthorized Access to secretPassword in Secrets Manager,"An IAM user HarunG1 accessed the secret value 'secretPassword' in Secrets Manager successfully. Access to secretPassword is allowed only by AWSService user, so this activity is considered malicious.",Immediately revoke the user's access keys and credentials. Investigate the purpose of this access and check for any data exfiltration or misuse. Rotate the secretPassword value to prevent further unauthorized use. Implement stricter access control policies for Secrets Manager.
567,True,CredentialsFromPasswordStores,2025-02-12T05:00:04Z,Unauthorized Access to secretPassword,"An IAMUser named HarunG1 accessed the secretPassword value in Secrets Manager successfully at 05:00:04 UTC. Access to secretPassword is only allowed by AWSService users, so this access is considered unauthorized and malicious.",Immediately revoke the credentials of the IAMUser HarunG1. Rotate the secretPassword value in Secrets Manager. Review access policies and restrict secret access to only authorized AWSService users. Conduct a full audit of the account for any other suspicious activity.
568,True,CredentialsFromPasswordStores,2025-02-12T17:00:05Z,Unauthorized Access to Secret Password,"An IAM user 'HarunG1' accessed the secret value 'secretPassword' in AWS Secrets Manager. The responseElements is null, indicating a successful retrieval of the secret value, which matches the detection condition for CredentialsFromPasswordStores. This access is considered malicious unless performed by an AWSService user, which is not the case here.",Immediately review and revoke the IAM user's permissions to access secrets. Rotate the secret 'secretPassword' to invalidate the compromised credentials. Enable monitoring and alerting for secret access activities. Conduct a security audit to check for any further unauthorized accesses.
570,True,CredentialsFromPasswordStores,2025-02-12T00:00:05Z,Unauthorized Access to secretPassword in Secrets Manager,"An IAM user 'HarunG1' accessed the 'secretPassword' stored in Secrets Manager successfully, indicated by null responseElements. This access is only allowed for AWSService users, so this activity is considered malicious.",Immediately revoke or rotate the credentials accessed. Review and restrict IAM policies to prevent unauthorized access to secrets. Enable logging and monitoring for secret access. Investigate the user's activities and consider disabling the compromised user if necessary.
572,True,CredentialsFromPasswordStores,2025-02-12T01:00:04Z,Unauthorized Access to secretPassword Secret,An IAM user 'HarunG1' accessed the secret value 'secretPassword' in Secrets Manager successfully outside of allowed service users. This access is suspicious as only AWSService user type is allowed to access this secret.,Review the IAM permissions for user 'HarunG1' and Secrets Manager policies. Rotate the secret 'secretPassword' immediately. Monitor for any other unauthorized access attempts. Consider enforcing stricter access controls and enable multi-factor authentication for the user.
574,True,CredentialsFromPasswordStores,2025-02-12T15:00:04Z,Unauthorized Access to secretPassword in Secrets Manager,"IAM user HarunG1 accessed the secret value 'secretPassword' successfully, which is against the policy that only AWSService users should access this secret. This indicates potential credential theft or misuse.",Immediately review and revoke any unauthorized access permissions for user HarunG1. Rotate the secretPassword value in Secrets Manager. Conduct a security audit to check for any suspicious activities related to this credential access.
575,True,CredentialsFromPasswordStores,2025-02-13T16:00:04Z,Unauthorized Access to Secret Password,"An IAM user 'HarunG1' successfully accessed the secret value 'secretPassword' from AWS Secrets Manager. The responseElements is null, indicating successful retrieval of the secret, which is considered malicious unless accessed by AWSService user.",Review the access permissions for the secret 'secretPassword' and restrict access to only authorized AWSService users. Investigate the actions of user 'HarunG1' and consider rotating the secret to prevent potential compromise.
577,True,CredentialsFromPasswordStores,2025-02-13T18:00:03Z,Unauthorized Access to secretPassword,"An IAM user 'HarunG1' accessed the secret value 'secretPassword' successfully. According to false positives, secretPassword value can be accessible only by AWSService user. Since this access was by an IAM user, it is considered unauthorized and potentially malicious.",Review the IAM user's permissions and access logs. Rotate the secretPassword immediately. Implement stricter access controls and monitor future access to secrets manager.
578,True,CredentialsFromPasswordStores,2025-02-13T02:00:05Z,Unauthorized Access to Secret Password,"An IAM user 'HarunG1' accessed the 'secretPassword' value stored in Secrets Manager. The responseElements is null, indicating a successful access. This is considered malicious as per detection rules.",Review the access permissions for the user 'HarunG1' and restrict access to sensitive secrets. Rotate the secret password immediately. Enable monitoring and alerting for secret access events.
579,True,CredentialsFromPasswordStores,2025-02-13T15:00:04Z,Access to secretPassword value in Secrets Manager,An IAM user HarunG1 accessed the secretPassword value stored in Secrets Manager successfully. This is considered malicious activity as per detection rules unless accessed by AWSService user.,"Verify the legitimacy of the user's access. If unauthorized, revoke the user's permissions to Secrets Manager secrets. Rotate the secretPassword value immediately to prevent credential compromise. Enable monitoring and alerting for secret accesses."
581,True,CredentialsFromPasswordStores,2025-02-13T08:00:04Z,Unauthorized Access to Secret Password,"IAM user 'HarunG1' accessed the secret value 'secretPassword' successfully, which is only allowed for AWSService users. This indicates potential unauthorized credential access.",Review IAM user permissions and restrict access to secretPassword to only necessary AWSService roles. Rotate secrets and monitor for further unauthorized accesses.
582,True,CredentialsFromPasswordStores,2025-02-13T11:00:05Z,Access to secretPassword in Secrets Manager,"An IAM user 'HarunG1' successfully accessed the secret value 'secretPassword' in Secrets Manager. The responseElements is null, indicating a successful retrieval of the secret value, which matches the detection criteria for CredentialsFromPasswordStores.",Review the access permissions for 'HarunG1' to ensure this access is authorized. Rotate the secretPassword immediately if unauthorized access is suspected. Enable monitoring and alerting on secret access activities. Consider restricting secret access to AWSService users only.
584,True,CredentialsFromPasswordStores,2025-02-13T17:00:04Z,Unauthorized Access to secretPassword in Secrets Manager,"An IAM user HarunG1 accessed the secretPassword value in Secrets Manager successfully, which is only allowed for AWSService users according to false positive rules. This indicates a potential credential compromise or misuse.",Review the IAM user's permissions and access logs. Immediately rotate the secretPassword credentials. Implement stricter access control policies for Secrets Manager. Monitor for any further unauthorized access attempts.
585,True,CredentialsFromPasswordStores,2025-02-13T04:00:04Z,Access to secretPassword value in Secrets Manager,"An IAM user 'HarunG1' accessed the secret value of 'secretPassword' in Secrets Manager successfully (responseElements is null indicates success). This matches the detection rule for CredentialsFromPasswordStores, which is considered malicious unless accessed by AWSService user.","Verify the legitimacy of this access by user 'HarunG1'. If unauthorized, rotate the secret immediately, review and restrict IAM permissions for Secrets Manager access, and monitor for further suspicious activities."
586,True,CredentialsFromPasswordStores,2025-02-13T06:00:04Z,Unauthorized Access to secretPassword in Secrets Manager,"An IAM user 'HarunG1' successfully accessed the 'secretPassword' value stored in AWS Secrets Manager at 06:00:04 UTC, which matches the detection rule for CredentialsFromPasswordStores. The responseElements is null indicating successful retrieval of the secret value. This activity is considered malicious unless performed by AWSService user, which is not the case here.",Immediately review and revoke the IAM user's access permissions to Secrets Manager. Rotate the secretPassword to prevent misuse. Enable multi-factor authentication (MFA) for the user. Monitor for any further unauthorized access attempts and investigate any suspicious activities related to this secret.
588,True,CredentialsFromPasswordStores,2025-02-13T10:00:05Z,Unauthorized Access to secretPassword in Secrets Manager,IAM user HarunG1 accessed the secretPassword value stored in Secrets Manager successfully. This is considered malicious as only AWSService user should access this secret.,Immediately revoke the IAM user's access keys and permissions to Secrets Manager. Rotate the secretPassword value. Review CloudTrail logs for further suspicious activity. Implement stricter access policies for secrets management.
590,True,CredentialsFromPasswordStores,2025-02-13T14:00:04Z,Unauthorized Access to Secret Password,An IAM user 'HarunG1' accessed the secret value 'secretPassword' in Secrets Manager successfully. Access to secretPassword should only be performed by AWSService users. This indicates a potential security breach.,Immediately review and revoke the IAM user's permissions to access Secrets Manager secrets. Rotate the secretPassword to prevent misuse. Investigate the user's activities and verify if any other sensitive data was accessed. Implement stricter access controls and monitoring on Secrets Manager secrets.
592,True,CredentialsFromPasswordStores,2025-02-13T13:00:04Z,Unauthorized Access to secretPassword in Secrets Manager,"The IAM user HarunG1 accessed the secretPassword value stored in Secrets Manager successfully. Access to secretPassword is only allowed by AWSService users, so this access by an IAM user is considered malicious.",Immediately revoke the IAM user's access to the secret. Rotate the secretPassword value to invalidate any compromised credentials. Review IAM policies and restrict access to sensitive secrets. Monitor for any further unauthorized access attempts.
594,True,CredentialsFromPasswordStores,2025-02-13T01:00:04Z,Unauthorized Access to secretPassword,An IAM user HarunG1 accessed the secretPassword value in Secrets Manager successfully outside allowed user type (AWSService). This is considered a credential exposure risk.,Review and restrict IAM policies to prevent unauthorized users from accessing secrets. Rotate the exposed secretPassword immediately and monitor for further unauthorized access.
596,True,CredentialsFromPasswordStores,2025-02-13T03:00:04Z,Unauthorized Access to Secret Password,"An IAM user 'HarunG1' accessed the secret 'secretPassword' in Secrets Manager successfully at 03:00:04, which is outside usual working hours and only AWSService users are allowed to access this secret. This indicates potential unauthorized credential access.",Immediately revoke or rotate the secret 'secretPassword'. Investigate the IAM user's activities and permissions. Enforce stricter access controls and monitor future access to sensitive secrets.
597,True,CredentialsFromPasswordStores,2025-02-13T20:00:04Z,Access to secretPassword value in Secrets Manager,"An IAM user HarunG1 accessed the secret value 'secretPassword' in AWS Secrets Manager successfully (responseElements is null indicates success). This matches the detection rule for CredentialsFromPasswordStores, which flags access to 'secretPassword' as malicious unless accessed by AWSService user. The user type is IAMUser, so this is considered malicious.",Review the access permissions for the secret 'secretPassword' in Secrets Manager. Verify the legitimacy of the IAM user HarunG1's access. Rotate the secret value immediately to prevent credential compromise. Monitor for further unauthorized secret access attempts and consider restricting secret access to only necessary AWSService roles.
599,True,CredentialsFromPasswordStores,2025-02-14T05:00:04Z,Unauthorized Access to secretPassword in Secrets Manager,"An IAM user 'HarunG1' accessed the secret value of 'secretPassword' successfully, which is only allowed for AWSService users. This access is considered malicious according to the detection rule for CredentialsFromPasswordStores.",Immediately revoke the IAM user's access keys and permissions to Secrets Manager. Rotate the secret 'secretPassword' to invalidate any compromised credentials. Investigate the user's activity and audit for other suspicious actions. Implement stricter access controls and monitoring for sensitive secrets.
600,True,CredentialsFromPasswordStores,2025-02-14T12:00:04Z,Unauthorized Access to Secret Password,"An IAM user 'HarunG1' successfully accessed the secret value 'secretPassword' from AWS Secrets Manager, which is considered a credential access event.",Review the IAM user's permissions and access logs. Rotate the secret credentials immediately. Implement stricter access controls and monitoring on secrets.
601,True,CredentialsFromPasswordStores,2025-02-14T20:00:04Z,Access to secretPassword value in Secrets Manager,An IAM user HarunG1 successfully accessed the secret value 'secretPassword' stored in AWS Secrets Manager. The responseElements is null indicating a successful retrieval of the secret value.,"Verify the legitimacy of the user's access to the secret. If unauthorized, immediately rotate the secret, review the user's permissions, and audit other accesses to sensitive secrets."
604,True,CredentialsFromPasswordStores,2025-02-14T09:00:04Z,Unauthorized Access to secretPassword in Secrets Manager,"The IAM user HarunG1 accessed the secretPassword value in Secrets Manager successfully. This is considered malicious because only AWSService users are allowed to access secretPassword values, and this user is an IAMUser. This may indicate credential compromise or unauthorized access.",Immediately revoke the IAM user's credentials and review their permissions. Rotate the secretPassword value in Secrets Manager to prevent further unauthorized access. Conduct a full security audit to identify any other compromised resources or credentials.
605,True,CredentialsFromPasswordStores,2025-02-14T02:00:04Z,Unauthorized Access to Secret Password,"An IAM user 'HarunG1' accessed the secret value 'secretPassword' in Secrets Manager successfully (responseElements is null indicating success). Access to this secret is only allowed for AWSService users, so this access is considered malicious.",Immediately review and revoke the IAM user's permissions to access secrets. Rotate the exposed secretPassword value. Monitor for any further unauthorized access or suspicious activity from this user. Consider enabling additional logging and alerts for secret access.
606,True,CredentialsFromPasswordStores,2025-02-14T15:00:04Z,Unauthorized Access to Secret Password,"An IAM user 'HarunG1' accessed the secret value 'secretPassword' in AWS Secrets Manager successfully, as indicated by null responseElements. This matches the detection criteria for CredentialsFromPasswordStores.",Review the access permissions and policies for user 'HarunG1'. Verify if this access was authorized. Rotate the secret 'secretPassword' immediately to prevent potential misuse. Enable monitoring and alerts for future secret accesses.
608,True,CredentialsFromPasswordStores,2025-02-14T17:00:04Z,Unauthorized Access to secretPassword in Secrets Manager,"The IAM user 'HarunG1' accessed the secret value 'secretPassword' in Secrets Manager successfully, which is considered malicious as only AWSService user is allowed to access this secret.",Immediately revoke or rotate the secretPassword credentials. Review and restrict IAM user permissions to prevent unauthorized access to sensitive secrets. Enable monitoring and alerting on Secrets Manager access.
609,True,CredentialsFromPasswordStores,2025-02-14T01:00:03Z,Unauthorized Access to Secret Password,"An IAM user 'HarunG1' successfully accessed the secret value 'secretPassword' from AWS Secrets Manager. The responseElements is null, indicating successful retrieval of the secret value, which matches the condition for CredentialsFromPasswordStores detection.",Review the access permissions for the user 'HarunG1' and restrict access to sensitive secrets. Rotate the secret 'secretPassword' immediately. Enable monitoring and alerting on secret accesses. Investigate the context of this access to determine if it was authorized or part of malicious activity.
610,True,CredentialsFromPasswordStores,2025-02-14T04:00:03Z,Unauthorized Access to Secret Password,"An IAM user 'HarunG1' accessed the secret value 'secretPassword' in AWS Secrets Manager successfully, which matches the detection criteria for CredentialsFromPasswordStores. The responseElements is null indicating successful access.",Review the IAM user's permissions and access patterns. Rotate the secret 'secretPassword' immediately. Enable monitoring and alerts for secret access. Consider restricting access to secrets to only necessary roles and users.
612,True,CredentialsFromPasswordStores,2025-02-14T00:00:04Z,Unauthorized Access to secretPassword in Secrets Manager,"An IAM user 'HarunG1' accessed the 'secretPassword' value stored in Secrets Manager successfully (responseElements is null). According to the rule, only AWSService users are allowed to access this secret. This access is considered malicious.",Immediately review and revoke the IAM user's permissions to access sensitive secrets. Rotate the secretPassword to prevent unauthorized use. Conduct a security audit to ensure no further unauthorized accesses have occurred.
